dataset	chrom	chromStart	chromEnd	name	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize25	ValidConnection	CellType	Reference	Regulated	numTSSEnhGene	distanceToTSS	normalizedDNase_prom	sumNearbyEnhancers	ubiquitousExpressedGene	numCandidateEnhGene	3DContact	ABC.Score
Gasperini2019	chr1	181905804	181906424	GLUL|chr1:181874939-181875559:.	-0.0619491808669993	chr1	182392205	182392206	GLUL	FALSE	0.784807456980049	1	TRUE	K562	Gasperini et al., 2019	FALSE	3	485888.5	0.853769	62.119116	0	56	11.166697	0.001244
Gasperini2019	chr1	182330146	182330646	DHX9|chr1:182299281-182299781:.	-0.0484851671573563	chr1	182839369	182839370	DHX9	FALSE	0.719993597893189	1	TRUE	K562	Gasperini et al., 2019	FALSE	10	508909	0.8123	68.909724	1	43	8.139161	0.00071
Gasperini2019	chr1	182330146	182330646	GLUL|chr1:182299281-182299781:.	-0.0455432678383502	chr1	182392205	182392206	GLUL	FALSE	0.862350420387237	1	TRUE	K562	Gasperini et al., 2019	FALSE	1	61812	0.853769	68.909724	0	13	74.431505	0.006123
Gasperini2019	chr1	182337949	182338449	DHX9|chr1:182307084-182307584:.	-0.0294692782552403	chr1	182839369	182839370	DHX9	FALSE	0.415623517860865	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	10	501070	0.8123	233.881182	1	41	11.023617	0.004088
Gasperini2019	chr1	182337949	182338449	GLUL|chr1:182307084-182307584:.	-0.173213581213273	chr1	182392205	182392206	GLUL	TRUE	2.86198490875465e-21	1	TRUE	K562	Gasperini et al., 2019	TRUE	1	53973	0.853769	233.881182	0	11	157.54963	0.055072
Gasperini2019	chr1	182338869	182339369	DHX9|chr1:182308004-182308504:.	-0.0253302711642512	chr1	182839369	182839370	DHX9	FALSE	0.656702514782773	1	TRUE	K562	Gasperini et al., 2019	FALSE	10	500161	0.8123	623.78856	1	40	11.020531	0.001532
Gasperini2019	chr1	182338869	182339369	GLUL|chr1:182308004-182308504:.	-0.157139893298427	chr1	182392205	182392206	GLUL	TRUE	1.57947956014779e-15	1	TRUE	K562	Gasperini et al., 2019	TRUE	1	53064	0.853769	623.78856	0	10	157.137545	0.020595
Gasperini2019	chr1	182362501	182363298	GLUL|chr1:182331636-182332433:.	0.026981906244139	chr1	182392205	182392206	GLUL	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	1	29172	0.853769	168.93657	0	5	84.399406	0.011956
Gasperini2019	chr1	184768360	184768860	TSEN15|chr1:184737494-184737994:.	-0.0046525449570452	chr1	184051677	184051678	TSEN15	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	3	716994	0.720435	337.919736	1	13	6.863579	0.001543
Gasperini2019	chr1	186195233	186195907	TPR|chr1:186164365-186165039:.	-0.0232268098829838	chr1	186375692	186375693	TPR	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	2	179674	0.997339	26.27214	0	8	3.59269	0.000642
Gasperini2019	chr1	187074618	187075118	TPR|chr1:187043750-187044250:.	-0.0098679289844871	chr1	186375692	186375693	TPR	FALSE	0.999918430877266	0.9	TRUE	K562	Gasperini et al., 2019	FALSE	8	699526	0.997339	181.738458	0	9	21.275044	0.001845
Gasperini2019	chr1	193113367	193113867	GLRX2|chr1:193082497-193082997:.	-0.017684900969623	chr1	193106113	193106114	GLRX2	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	1	7367.5	0.572994	214.28008	1	2	502.994529	0.107123
Gasperini2019	chr1	193115604	193116104	UCHL5|chr1:193084734-193085234:.	-0.0426954517655491	chr1	193060079	193060080	UCHL5	FALSE	0.807245994425963	1	TRUE	K562	Gasperini et al., 2019	FALSE	3	56465	0.962136	241.319344	0	8	113.381651	0.020239
Gasperini2019	chr1	198633566	198634247	PTPRC|chr1:198602696-198603377:.	-0.0806052505764797	chr1	198638671	198638672	PTPRC	TRUE	3.69766897894262e-18	0.75	TRUE	K562	Gasperini et al., 2019	TRUE	1	5158	0.462233	315.902167	0	1	413.833667	0.1366
Gasperini2019	chr1	201566679	201567432	NAV1|chr1:201535807-201536560:.	-0.0143285085666225	chr1	201622885	201622886	NAV1	TRUE	0.0134955142359054	0.05	TRUE	K562	Gasperini et al., 2019	TRUE	1	81167	0.548582	149.751679	0	17	71.852126	0.044182
Gasperini2019	chr1	201571035	201571535	TIMM17A|chr1:201540163-201540663:.	-0.0149129089001803	chr1	201955491	201955492	TIMM17A	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	6	384185	0.955942	834.761158	0	63	15.011405	0.000932
Gasperini2019	chr1	201578219	201578842	TIMM17A|chr1:201547347-201547970:.	-0.0139899334662569	chr1	201955491	201955492	TIMM17A	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	6	376953	0.955942	233.466233	0	61	14.977118	0.005507
Gasperini2019	chr1	201578219	201578842	UBE2T|chr1:201547347-201547970:.	-0.0410644401523417	chr1	202341979	202341980	UBE2T	FALSE	0.836165051309807	1	TRUE	K562	Gasperini et al., 2019	FALSE	14	763429	0.940264	233.466233	0	112	1.787727	0.000667
Gasperini2019	chr1	202075920	202076599	ADIPOR1|chr1:202045048-202045727:.	0.0064489605712532	chr1	202958571	202958572	ADIPOR1	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	15	882174	0.757912	142.445709	0	83	4.936778	0.000237
Gasperini2019	chr1	202075920	202076599	ELF3|chr1:202045048-202045727:.	-0.0180496065189468	chr1	202007945	202007946	ELF3	TRUE	0.0231598457207577	0	TRUE	K562	Gasperini et al., 2019	TRUE	1	65661	0.363278	142.445709	0	13	79.722494	0.007253
Gasperini2019	chr1	202076797	202077297	ADIPOR1|chr1:202045925-202046425:.	-0.0127322177328483	chr1	202958571	202958572	ADIPOR1	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	15	881347	0.757912	157.708554	0	82	4.936064	0.000262
Gasperini2019	chr1	202076797	202077297	UBE2T|chr1:202045925-202046425:.	-0.0561327761342135	chr1	202341979	202341980	UBE2T	FALSE	0.633130171999808	1	TRUE	K562	Gasperini et al., 2019	FALSE	6	264917	0.940264	157.708554	0	33	2.065443	0.00011
Gasperini2019	chr1	202117879	202118379	ADIPOR1|chr1:202087007-202087507:.	0.046546535298291	chr1	202958571	202958572	ADIPOR1	FALSE	0.50396566126548	1	TRUE	K562	Gasperini et al., 2019	FALSE	15	840276	0.757912	208.753594	0	79	6.965759	0.000535
Gasperini2019	chr1	202117879	202118379	CYB5R1|chr1:202087007-202087507:.	-0.0066681847483986	chr1	202967279	202967280	CYB5R1	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	16	849156	0.624722	208.753594	0	80	0.000328	0
Gasperini2019	chr1	202117879	202118379	KDM5B|chr1:202087007-202087507:.	0.0166590188197489	chr1	202809469	202809470	KDM5B	FALSE	0.884557131547819	1	TRUE	K562	Gasperini et al., 2019	FALSE	9	691350	0.456813	208.753594	0	69	3.836295	0.000319
Gasperini2019	chr1	202117879	202118379	RABIF|chr1:202087007-202087507:.	-0.0049542491802809	chr1	202889134	202889135	RABIF	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	13	771137	0.839906	208.753594	1	76	4.420696	0.000398
Gasperini2019	chr1	202117879	202118379	TIMM17A|chr1:202087007-202087507:.	-0.0105627128584685	chr1	201955491	201955492	TIMM17A	FALSE	0.977257798144759	1	TRUE	K562	Gasperini et al., 2019	FALSE	3	162630	0.955942	208.753594	0	22	31.790137	0.002406
Gasperini2019	chr1	202117879	202118379	TMEM183A|chr1:202087007-202087507:.	-0.0030179410271481	chr1	203007386	203007387	TMEM183A	FALSE	0.946106102567138	1	TRUE	K562	Gasperini et al., 2019	FALSE	19	889246	0.921852	208.753594	1	86	0.000313	0
Gasperini2019	chr1	202117879	202118379	TMEM9|chr1:202087007-202087507:.	-0.020819393391856	chr1	201171573	201171574	TMEM9	FALSE	0.848099651052522	1	TRUE	K562	Gasperini et al., 2019	FALSE	17	963565	0.800687	208.753594	1	134	0.000288	0
Gasperini2019	chr1	202117879	202118379	UBE2T|chr1:202087007-202087507:.	-0.0609109861229722	chr1	202341979	202341980	UBE2T	FALSE	0.261635003439881	1	TRUE	K562	Gasperini et al., 2019	FALSE	6	223846	0.940264	208.753594	0	30	5.720323	0.000439
Gasperini2019	chr1	202118881	202119381	ADIPOR1|chr1:202088009-202088509:.	-0.0273706563044906	chr1	202958571	202958572	ADIPOR1	FALSE	0.93757274778036	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	15	839253	0.757912	268.861168	0	78	6.964451	0.000382
Gasperini2019	chr1	202164452	202164952	ADIPOR1|chr1:202133580-202134080:.	0.0202924326242955	chr1	202958571	202958572	ADIPOR1	FALSE	0.999918430877266	0.9	TRUE	K562	Gasperini et al., 2019	FALSE	12	793682	0.757912	5524.516976	0	68	6.063312	0.001798
Gasperini2019	chr1	202165398	202166984	ADIPOR1|chr1:202134526-202136112:.	0.0185645313605047	chr1	202958571	202958572	ADIPOR1	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	12	792192.5	0.757912	3357.299528	0	67	7.753957	0.004928
Gasperini2019	chr1	202165398	202166984	TMEM183A|chr1:202134526-202136112:.	0.0137567719719702	chr1	203007386	203007387	TMEM183A	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	16	841162.5	0.921852	3357.299528	1	74	10.367066	0.004765
Gasperini2019	chr1	202343705	202344205	TMEM183A|chr1:202312833-202313333:.	-0.0220158369922988	chr1	203007386	203007387	TMEM183A	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0	663411	0	0	0	0	0	0
Gasperini2019	chr1	203005609	203006109	ADIPOR1|chr1:202974737-202975237:.	-0.016676237614467	chr1	202958571	202958572	ADIPOR1	FALSE	0.471551194054117	1	TRUE	K562	Gasperini et al., 2019	FALSE	2	47284.5	0.757912	2400.777403	0	7	60.347566	0.024674
Gasperini2019	chr1	203005609	203006109	SNRPE|chr1:202974737-202975237:.	-0.0235498498475193	chr1	203861603	203861604	SNRPE	FALSE	0.915463592222738	1	TRUE	K562	Gasperini et al., 2019	FALSE	21	855903.5	0.932788	2400.777403	1	87	0.000325	0
Gasperini2019	chr1	203005609	203006109	TMEM183A|chr1:202974737-202975237:.	-0.106355271574818	chr1	203007386	203007387	TMEM183A	TRUE	1.22426351939538e-07	0.95	TRUE	K562	Gasperini et al., 2019	TRUE	3	1685.5	0.921852	2400.777403	1	1	628.093764	0.185758
Gasperini2019	chr1	203005609	203006109	ZC3H11A|chr1:202974737-202975237:.	0.0196396631449067	chr1	203795654	203795655	ZC3H11A	FALSE	0.989151315508533	0.9	TRUE	K562	Gasperini et al., 2019	FALSE	19	789855.5	0.936466	2400.777403	0	84	4.110733	0.001531
Gasperini2019	chr1	203311739	203312239	ADIPOR1|chr1:203280867-203281367:.	-0.0276490717632215	chr1	202958571	202958572	ADIPOR1	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	14	353619	0.757912	172.19097	0	42	16.279867	0.002967
Gasperini2019	chr1	203311739	203312239	SNRPE|chr1:203280867-203281367:.	-0.0118585574220077	chr1	203861603	203861604	SNRPE	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	9	549569	0.932788	172.19097	1	52	12.610288	0.003416
Gasperini2019	chr1	203311739	203312239	UBE2T|chr1:203280867-203281367:.	0.0159213779514398	chr1	202341979	202341980	UBE2T	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	23	970049	0.940264	172.19097	0	91	2.736238	0.000499
Gasperini2019	chr1	204505809	204507380	SNRPE|chr1:204474937-204476508:.	-0.0409037143245369	chr1	203861603	203861604	SNRPE	FALSE	0.723718490609446	1	TRUE	K562	Gasperini et al., 2019	FALSE	12	645074	0.932788	950.395688	1	57	18.585763	0.019579
Gasperini2019	chr1	204691379	204691879	SNRPE|chr1:204660507-204661007:.	-0.0197985905145578	chr1	203861603	203861604	SNRPE	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	14	830069	0.932788	364.81185	1	73	2.586142	0.000363
Gasperini2019	chr1	204692614	204693484	SNRPE|chr1:204661742-204662612:.	-0.0019841620539741	chr1	203861603	203861604	SNRPE	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	14	831329.5	0.932788	262.21149	1	74	2.586746	0.000505
Gasperini2019	chr1	204704824	204705608	SNRPE|chr1:204673952-204674736:.	-0.031795201797045	chr1	203861603	203861604	SNRPE	FALSE	0.992911775609399	1	TRUE	K562	Gasperini et al., 2019	FALSE	14	843849	0.932788	1132.85142	1	75	4.86496	0.001101
Gasperini2019	chr1	205488032	205488532	NUCKS1|chr1:205457160-205457660:.	-0.0254360421212595	chr1	205750275	205750276	NUCKS1	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	6	261961	0.974378	54.901552	0	31	3.782099	8e-05
Gasperini2019	chr1	207084622	207085122	CD46|chr1:207257967-207258467:.	0.0138191956213793	chr1	207752057	207752058	CD46	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	7	667127	0.957853	122.931165	0	76	3.686489	0.000387
Gasperini2019	chr1	207746272	207746873	CD46|chr1:207919617-207920218:.	-0.0750114225909791	chr1	207752057	207752058	CD46	TRUE	0.0003942193695299	1	TRUE	K562	Gasperini et al., 2019	TRUE	1	5510	0.957853	1935.28952	0	3	439.46703	0.109622
Gasperini2019	chr1	207746272	207746873	CD55|chr1:207919617-207920218:.	0.0023061755874314	chr1	207321508	207321509	CD55	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	4	425056	0.995645	1935.28952	0	52	8.993322	0.002571
Gasperini2019	chr1	211606354	211607921	NENF|chr1:211779696-211781263:.	-0.0054400166368062	chr1	212432887	212432888	NENF	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	10	825218	0.665078	1055.201202	0	91	12.0310305	0.009498
Gasperini2019	chr1	211613062	211613780	NENF|chr1:211786404-211787122:.	-0.0150803622209932	chr1	212432887	212432888	NENF	FALSE	0.817530813673461	1	TRUE	K562	Gasperini et al., 2019	FALSE	10	819358	0.665078	315.802143	0	89	11.323295	0.006814
Gasperini2019	chr1	211613875	211614375	NENF|chr1:211787217-211787717:.	0.0412033865966346	chr1	212432887	212432888	NENF	FALSE	0.96186994317056	1	TRUE	K562	Gasperini et al., 2019	FALSE	10	818779	0.665078	946.056148	0	88	11.322061	0.001566
Gasperini2019	chr1	211614625	211615125	NENF|chr1:211787967-211788467:.	-0.0090811594603826	chr1	212432887	212432888	NENF	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	10	818030	0.665078	964.713897	0	87	11.320463	0.001391
Gasperini2019	chr1	211630145	211630645	NENF|chr1:211803487-211803987:.	-0.0288955145912814	chr1	212432887	212432888	NENF	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	10	802522	0.665078	709.287022	0	83	7.009982	0.003971
Gasperini2019	chr1	212151704	212152613	NENF|chr1:212325046-212325955:.	-0.0087165538221195	chr1	212432887	212432888	NENF	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	4	280485	0.665078	351.51824	0	39	19.081592	0.01202
Gasperini2019	chr1	212151704	212152613	NSL1|chr1:212325046-212325955:.	-0.033635583855939	chr1	212791781	212791782	NSL1	FALSE	0.895473465278922	1	TRUE	K562	Gasperini et al., 2019	FALSE	10	639396	0.798002	351.51824	0	78	6.430617	0.003879
Gasperini2019	chr1	212153545	212154045	NENF|chr1:212326887-212327387:.	-0.0008332515197552	chr1	212432887	212432888	NENF	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	4	279101	0.665078	574.7044	0	38	19.067046	0.007347
Gasperini2019	chr1	212242177	212242677	NENF|chr1:212415519-212416019:.	-0.0014758300340044	chr1	212432887	212432888	NENF	FALSE	0.999918430877266	0.9	TRUE	K562	Gasperini et al., 2019	FALSE	3	190457	0.665078	131.67708	0	18	16.162402	0.00747
Gasperini2019	chr1	212261409	212261909	NSL1|chr1:212434751-212435251:.	0.0338500047914445	chr1	212791781	212791782	NSL1	FALSE	0.903643072025111	1	TRUE	K562	Gasperini et al., 2019	FALSE	9	530161	0.798002	27.21124	0	54	4.594875	0.00027
Gasperini2019	chr1	212429837	212431414	NENF|chr1:212603179-212604756:.	-0.124071184794424	chr1	212432887	212432888	NENF	TRUE	0.0013470491797426	1	TRUE	K562	Gasperini et al., 2019	TRUE	1	1713	0.665078	558.748359	0	2	630.250848	0.144905
Gasperini2019	chr1	212429837	212431414	NSL1|chr1:212603179-212604756:.	-0.0370525275023248	chr1	212791781	212791782	NSL1	FALSE	0.970124166059689	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	7	360624	0.798002	558.748359	0	41	19.076823	0.0042
Gasperini2019	chr1	212721461	212721961	NENF|chr1:212894803-212895303:.	0.0422458291583556	chr1	212432887	212432888	NENF	FALSE	0.948644888560528	1	TRUE	K562	Gasperini et al., 2019	FALSE	5	288829	0.665078	42.347656	0	29	4.727046	0.000314
Gasperini2019	chr1	213045154	213046736	NENF|chr1:213218496-213220078:.	0.0086897242546828	chr1	212432887	212432888	NENF	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	12	612585	0.665078	1135.05066	0	55	11.978284	0.012077
Gasperini2019	chr1	213045154	213046736	RPS6KC1|chr1:213218496-213220078:.	-0.0447293310676283	chr1	213051233	213051234	RPS6KC1	TRUE	0.0021440325397801	0.45	TRUE	K562	Gasperini et al., 2019	TRUE	1	5259	0.798002	1135.05066	0	2	383.2942275	0.277048
Gasperini2019	chr1	220300352	220301217	EPRS|chr1:220473694-220474559:.	-0.0250007605494536	chr1	220046657	220046658	EPRS	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	5	254148	0.959378	49.020864	0	17	3.679096	0.00137
Gasperini2019	chr1	220966720	220967220	EPRS|chr1:221140062-221140562:.	-0.0204416273118407	chr1	220046657	220046658	EPRS	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	12	920524	0.959378	70.696036	0	41	0.000302	0
Gasperini2019	chr1	221035446	221036305	EPRS|chr1:221208788-221209647:.	0.0269492237261892	chr1	220046657	220046658	EPRS	FALSE	0.99649594848187	1	TRUE	K562	Gasperini et al., 2019	FALSE	12	989253	0.959378	164.016996	0	47	1.990342	0.000774
Gasperini2019	chr1	222465255	222466156	BROX|chr1:222638597-222639498:.	-0.0096546605396413	chr1	222712553	222712554	BROX	FALSE	0.999918430877266	0.9	TRUE	K562	Gasperini et al., 2019	FALSE	6	246821	0.838987	502.53624	1	15	82.2347865	0.038305
Gasperini2019	chr1	224061346	224061846	CNIH4|chr1:224249048-224249548:.	0.024942837855034	chr1	224356850	224356851	CNIH4	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	6	295268	0.759533	35.561414	1	23	17.194468	0.002102
Gasperini2019	chr1	224333266	224334434	CNIH4|chr1:224520968-224522136:.	-0.0165718728790353	chr1	224356850	224356851	CNIH4	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	1	22671	0.759533	1497.59604	1	5	67.213783	0.021453
Gasperini2019	chr1	224333266	224334434	DNAH14|chr1:224520968-224522136:.	0.0020199238798646	chr1	224896262	224896263	DNAH14	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	4	595514	0.818301	1497.59604	0	37	21.74953	0.007586
Gasperini2019	chr1	225444796	225445296	ACBD3|chr1:225632498-225632998:.	0.0019616099581207	chr1	226186729	226186730	ACBD3	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	11	741651	0.748258	81.413812	0	82	6.095794	0.006104
Gasperini2019	chr1	225444796	225445296	DNAH14|chr1:225632498-225632998:.	-0.011724498364068	chr1	224896262	224896263	DNAH14	FALSE	0.776363902637785	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	2	515418	0.818301	81.413812	0	14	2.294586	0.001849
Gasperini2019	chr1	225444796	225445296	H3F3A|chr1:225632498-225632998:.	0.0169491187682487	chr1	226061851	226061852	H3F3A	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	10	617635	0.914449	81.413812	0	60	19.029672	0.005013
Gasperini2019	chr1	225444796	225445296	LBR|chr1:225632498-225632998:.	-0.0779828438078987	chr1	225428924	225428925	LBR	FALSE	0.0525328527730366	1	TRUE	K562	Gasperini et al., 2019	FALSE	1	16958	0.959378	81.413812	0	4	116.033489	0.042158
Gasperini2019	chr1	225444796	225445296	PARP1|chr1:225632498-225632998:.	-0.0201859380063285	chr1	226408078	226408079	PARP1	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	14	963029	0.86502	81.413812	1	97	3.757793	0.002652
Gasperini2019	chr1	225444796	225445296	PYCR2|chr1:225632498-225632998:.	-0.0192167771521403	chr1	225924339	225924340	PYCR2	FALSE	0.75899390313245	1	TRUE	K562	Gasperini et al., 2019	FALSE	6	479269	0.934191	81.413812	0	35	25.108249	0.011071
Gasperini2019	chr1	225444796	225445296	SRP9|chr1:225632498-225632998:.	0.0003880325882275	chr1	225777813	225777814	SRP9	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	2	332741	0.968814	81.413812	0	18	13.529293	0.006793
Gasperini2019	chr1	225768970	225769470	SRP9|chr1:225956672-225957172:.	-0.01842115755465	chr1	225777813	225777814	SRP9	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	1	8576	0.968814	178.327232	0	2	96.985839	0.003974
Gasperini2019	chr1	225928390	225928890	H3F3A|chr1:226116090-226116590:.	-0.0113290829301181	chr1	226061851	226061852	H3F3A	FALSE	0.876828178384012	1	TRUE	K562	Gasperini et al., 2019	FALSE	4	134087	0.914449	1292.293248	0	25	39.241077	0.011354
Gasperini2019	chr1	225928390	225928890	LBR|chr1:226116090-226116590:.	-0.0348577892516826	chr1	225428924	225428925	LBR	FALSE	0.952470430731699	1	TRUE	K562	Gasperini et al., 2019	FALSE	7	500506	0.959378	1292.293248	0	39	14.619596	0.005834
Gasperini2019	chr1	225928390	225928890	PARP1|chr1:226116090-226116590:.	-0.0187883726509702	chr1	226408078	226408079	PARP1	FALSE	0.971137895556692	1	TRUE	K562	Gasperini et al., 2019	FALSE	8	479481	0.86502	1292.293248	1	62	8.806914	0.006827
Gasperini2019	chr1	225928390	225928890	PYCR2|chr1:226116090-226116590:.	-0.166364518872039	chr1	225924339	225924340	PYCR2	TRUE	1.36730151413498e-20	1	TRUE	K562	Gasperini et al., 2019	TRUE	1	4279	0.934191	1292.293248	0	1	394.974668	0.19129
Gasperini2019	chr1	225928390	225928890	SRP9|chr1:226116090-226116590:.	-0.0304413775677371	chr1	225777813	225777814	SRP9	FALSE	0.957427961277017	1	TRUE	K562	Gasperini et al., 2019	FALSE	5	150807	0.968814	1292.293248	0	18	26.622136	0.014683
Gasperini2019	chr1	225931240	225932222	H3F3A|chr1:226118940-226119922:.	-0.0025355171166053	chr1	226061851	226061852	H3F3A	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	4	131190	0.914449	969.993088	0	24	23.406314	0.003025
Gasperini2019	chr1	225931240	225932222	SRP9|chr1:226118940-226119922:.	-0.0268409388871077	chr1	225777813	225777814	SRP9	FALSE	0.876819783934989	1	TRUE	K562	Gasperini et al., 2019	FALSE	5	153704	0.968814	969.993088	0	19	23.447958	0.005777
Gasperini2019	chr1	225978256	225978756	H3F3A|chr1:226165957-226166457:.	-0.0047135045428914	chr1	226061851	226061852	H3F3A	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	0	84200	0	0	0	0	0	0
Gasperini2019	chr1	226001894	226002659	H3F3A|chr1:226189595-226190360:.	-0.0221164879969137	chr1	226061851	226061852	H3F3A	FALSE	0.999918430877266	0.9	TRUE	K562	Gasperini et al., 2019	FALSE	2	60516	0.914449	4234.299828	0	11	184.005007	0.051621
